index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,sales
140243,298,1,26/01/2015,737,1,1,0,True,False,False,False,8313.099
283744,530,6,14/06/2014,833,1,0,0,True,False,False,False,7658.0786
386763,495,3,21/01/2015,325,1,0,0,True,False,False,False,3848.0154
54909,343,3,14/05/2014,581,1,0,0,True,False,False,False,5287.15
477820,1112,6,30/11/2013,804,1,0,0,True,False,False,False,8885.551
181661,954,6,12/10/2013,919,1,0,0,True,False,False,False,7556.079
208928,501,6,05/04/2014,412,1,0,0,True,False,False,False,4708.616
691266,100,2,10/02/2015,636,1,0,0,True,False,False,False,5779.9077
403919,885,3,06/08/2014,856,1,1,1,True,False,False,False,8161.6074
399385,270,4,14/11/2013,1055,1,0,0,True,False,False,False,7427.873
364605,875,7,22/02/2015,0,0,0,0,True,False,False,False,1.0703882
525636,517,3,09/10/2013,702,1,1,0,True,False,False,False,7152.31
702738,170,7,18/08/2013,0,0,0,0,True,False,False,False,-36.676765
31582,497,5,13/12/2013,1173,1,0,0,True,False,False,False,8507.583
517032,1058,1,08/04/2013,882,1,1,0,True,False,False,False,9716.88
613953,234,5,26/09/2014,840,1,0,0,True,False,False,False,7840.3247
296711,543,6,01/03/2014,135,1,0,0,True,False,False,False,1401.7875
183566,54,4,05/06/2014,733,1,1,1,True,False,False,False,7858.95
509499,461,6,08/06/2013,519,1,0,0,True,False,False,False,5052.1016
315699,305,1,04/08/2014,724,1,1,1,True,False,False,False,7981.887
429300,400,5,25/01/2013,1082,1,1,0,True,False,False,False,9382.956
339819,257,6,07/03/2015,372,1,0,0,True,False,False,False,3556.4995
567791,1077,7,03/11/2013,0,0,0,0,True,False,False,False,-11.058777
523942,855,3,17/07/2013,673,1,1,0,True,False,False,False,6520.93
373676,240,3,03/04/2013,452,1,0,1,True,False,False,False,4199.9146
20083,620,2,13/01/2015,737,1,1,0,True,False,False,False,7612.309
82242,130,1,21/10/2013,644,1,1,1,True,False,False,False,7189.237
405644,246,4,15/01/2015,893,1,1,0,True,False,False,False,8318.567
625894,971,6,23/03/2013,1010,1,0,0,True,False,False,False,8050.296
528559,213,2,22/07/2014,528,1,0,1,True,False,False,False,5308.118
533867,208,4,17/01/2013,292,1,0,0,True,False,False,False,2247.4573
611606,876,5,07/02/2014,984,1,1,1,True,False,False,False,9076.65
256060,428,4,05/09/2013,395,1,0,1,True,False,False,False,4269.8965
521058,263,3,20/05/2015,378,1,1,0,True,False,False,False,3996.2598
268737,49,2,08/01/2013,503,1,1,0,True,False,False,False,6470.161
249892,803,5,18/10/2013,437,1,0,1,True,False,False,False,4648.6533
135778,578,2,15/07/2014,1009,1,1,1,True,False,False,False,9118.787
534397,964,4,11/06/2015,1093,1,0,0,True,False,False,False,8840.668
221395,213,7,17/02/2013,0,0,0,0,True,False,False,False,-0.61598355
586714,170,2,22/01/2013,625,1,1,0,True,False,False,False,6639.5996
44943,1028,1,29/12/2014,564,1,0,1,True,False,False,False,4901.8755
144841,1084,6,07/06/2014,829,1,0,0,True,False,False,False,7428.6885
276848,994,3,01/10/2014,508,1,1,0,True,False,False,False,5795.771
146854,1029,3,17/09/2014,905,1,1,0,True,False,False,False,7935.969
272726,350,4,31/01/2013,457,1,0,0,True,False,False,False,4990.689
613684,233,4,11/09/2014,871,1,0,0,True,False,False,False,7516.364
486455,1022,1,14/07/2014,999,1,1,1,True,False,False,False,10141.227
462519,203,5,08/03/2013,833,1,1,0,True,False,False,False,7099.7817
589108,706,6,11/01/2014,620,1,0,0,True,False,False,False,5970.076
256853,1092,2,05/03/2013,1248,1,1,0,True,False,False,False,13004.996
497025,435,6,01/11/2014,0,0,0,0,False,True,False,False,16.819336
328720,634,2,21/10/2014,754,1,1,1,True,False,False,False,7905.4365
268300,114,6,22/11/2014,715,1,0,0,True,False,False,False,6993.805
159624,966,6,17/05/2014,463,1,0,0,True,False,False,False,4052.7698
17339,110,5,04/04/2014,551,1,1,0,True,False,False,False,5449.4336
264560,305,1,10/03/2014,471,1,0,0,True,False,False,False,4283.1177
521704,295,2,26/11/2013,553,1,0,0,True,False,False,False,4112.7163
603372,457,5,05/04/2013,362,1,0,1,True,False,False,False,3623.1477
459060,610,5,04/01/2013,513,1,0,1,True,False,False,False,5009.617
82450,844,3,15/01/2014,491,1,0,0,True,False,False,False,3726.371
119137,1062,7,05/07/2015,0,0,0,0,True,False,False,False,32.619717
700535,584,2,29/10/2013,337,1,0,0,True,False,False,False,3562.7798
227882,331,4,12/02/2015,745,1,0,0,True,False,False,False,5475.1313
698640,363,6,05/04/2014,803,1,0,0,True,False,False,False,6549.949
145196,1027,4,17/10/2013,1413,1,0,0,True,False,False,False,10283.981
22112,914,3,13/05/2015,1134,1,0,0,True,False,False,False,8714.013
102536,274,3,17/07/2013,753,1,1,1,True,False,False,False,7199.9307
347010,488,4,15/08/2013,412,1,1,0,True,False,False,False,4529.354
118377,1096,1,15/04/2013,535,1,0,0,True,False,False,False,4023.5266
633197,74,3,05/02/2014,871,1,1,0,True,False,False,False,8185.2793
325236,791,3,26/06/2013,659,1,0,0,True,False,False,False,5840.879
331825,882,2,08/01/2013,1248,1,1,0,True,False,False,False,10523.44
556346,562,1,12/01/2015,3461,1,1,0,True,False,False,False,22247.682
292520,245,2,30/12/2014,1011,1,0,1,True,False,False,False,7721.4707
263176,609,6,14/02/2015,312,1,0,0,True,False,False,False,2835.9438
337515,305,5,22/05/2015,623,1,1,0,True,False,False,False,6197.625
394746,921,2,28/10/2014,1086,1,0,1,True,False,False,False,9078.335
586497,238,5,19/06/2015,1090,1,1,0,True,False,False,False,8466.275
507123,639,1,02/09/2013,466,1,0,1,True,False,False,False,4654.7603
516756,1028,2,24/12/2013,437,1,0,1,True,False,False,False,3912.4866
427465,391,1,22/07/2013,585,1,0,1,True,False,False,False,5736.7886
251527,494,5,30/01/2015,1312,1,1,0,True,False,False,False,10170.772
80365,219,1,05/01/2015,528,1,1,1,True,False,False,False,5555.928
281442,26,7,03/08/2014,0,0,0,0,True,False,False,False,18.937664
262022,695,2,21/07/2015,434,1,0,1,True,False,False,False,4492.5166
446560,251,3,04/06/2014,2451,1,1,0,True,False,False,False,18951.959
68272,1023,3,25/12/2013,0,0,0,1,False,False,False,True,-54.84471
499416,870,6,31/08/2013,632,1,0,0,True,False,False,False,6650.515
270928,225,1,07/07/2014,491,1,0,0,True,False,False,False,5278.826
400409,341,7,19/01/2014,0,0,0,0,True,False,False,False,30.565132
172956,41,6,23/03/2013,334,1,0,0,True,False,False,False,3277.0671
154383,971,4,02/07/2015,1134,1,1,0,True,False,False,False,9865.499
145034,476,7,18/08/2013,0,0,0,0,True,False,False,False,72.53795
227208,932,1,14/04/2014,809,1,1,1,True,False,False,False,8728.154
651287,200,1,02/03/2015,1193,1,1,0,True,False,False,False,11207.628
335754,537,2,09/09/2014,587,1,0,1,True,False,False,False,4632.3506
71518,993,4,19/02/2015,730,1,1,1,True,False,False,False,7354.2627
118628,25,6,12/04/2014,1261,1,0,0,True,False,False,False,9600.136
13996,915,1,01/04/2013,0,0,0,1,False,False,True,False,-2.4035974
669896,885,1,14/01/2013,555,1,0,0,True,False,False,False,5101.414
483886,781,3,11/12/2013,850,1,0,0,True,False,False,False,6431.333
380450,748,2,14/01/2014,319,1,0,0,True,False,False,False,3297.636
659464,58,5,06/03/2015,583,1,1,0,True,False,False,False,6860.2173
579851,383,4,07/02/2013,2394,1,1,0,True,False,False,False,18188.25
500977,13,4,09/05/2013,0,0,0,0,False,True,False,False,1.2667711
26111,731,6,19/10/2013,759,1,0,0,True,False,False,False,7169.4346
702014,460,5,04/10/2013,446,1,0,0,True,False,False,False,4334.7393
293511,400,1,22/07/2013,1137,1,0,1,True,False,False,False,8745.989
64831,834,3,13/02/2013,631,1,0,0,True,False,False,False,5166.2847
415869,673,1,21/01/2013,560,1,1,0,True,False,False,False,7027.455
586443,66,1,28/07/2014,553,1,1,0,True,False,False,False,6639.2583
401205,1073,3,12/02/2014,911,1,0,0,True,False,False,False,7020.8623
77747,485,5,20/12/2013,589,1,1,0,True,False,False,False,6032.931
651032,438,7,02/11/2014,0,0,0,0,True,False,False,False,-19.34868
61745,1100,3,06/05/2015,705,1,1,0,True,False,False,False,5930.6436
74591,773,3,21/01/2015,736,1,0,0,True,False,False,False,5699.7354
213823,161,4,20/02/2014,781,1,1,0,True,False,False,False,8209.599
234080,759,5,03/05/2013,984,1,1,0,True,False,False,False,8612.424
47396,723,1,13/07/2015,782,1,1,0,True,False,False,False,9117.374
584810,344,1,05/01/2015,1297,1,1,1,True,False,False,False,11814.516
686344,941,3,18/03/2015,583,1,1,0,True,False,False,False,6248.945
98109,905,3,26/02/2014,950,1,0,0,True,False,False,False,8882.456
138324,1005,1,23/02/2015,725,1,0,0,True,False,False,False,5369.6587
358809,682,2,04/06/2013,2018,1,1,0,True,False,False,False,14423.326
126466,220,4,28/11/2013,583,1,0,0,True,False,False,False,4673.773
228512,379,1,22/07/2013,427,1,0,1,True,False,False,False,3558.2678
440613,496,5,02/01/2015,857,1,0,1,True,False,False,False,6691.4673
26070,663,3,14/01/2015,638,1,1,0,True,False,False,False,5908.061
700852,62,6,19/04/2014,508,1,0,0,True,False,False,False,4309.8833
427986,410,1,08/12/2014,789,1,0,0,True,False,False,False,7144.181
2204,801,1,01/09/2014,687,1,1,0,True,False,False,False,9027.124
386393,748,3,27/11/2013,412,1,0,0,True,False,False,False,4234.965
281669,252,3,21/01/2015,625,1,0,0,True,False,False,False,6966.0654
418006,420,5,23/08/2013,314,1,0,1,True,False,False,False,3199.245
311648,965,3,03/04/2013,943,1,0,1,True,False,False,False,7892.2397
452308,26,5,30/08/2013,641,1,1,0,True,False,False,False,6911.615
34808,767,2,26/03/2013,727,1,1,1,True,False,False,False,7420.7466
516709,343,1,27/04/2015,918,1,1,0,True,False,False,False,10272.792
628340,917,3,24/09/2014,605,1,0,0,True,False,False,False,4886.787
176526,642,5,13/12/2013,469,1,0,0,True,False,False,False,4065.6577
321165,215,2,17/09/2013,324,1,0,0,True,False,False,False,3393.3774
48326,296,3,20/02/2013,789,1,1,0,True,False,False,False,6823.848
347101,79,1,01/07/2013,702,1,1,0,True,False,False,False,8576.14
102562,90,3,24/04/2013,1005,1,1,0,True,False,False,False,8354.808
585405,915,5,02/08/2013,555,1,1,1,True,False,False,False,5624.7207
150444,1068,2,16/09/2014,340,1,1,0,True,False,False,False,5235.982
660035,568,7,01/06/2014,0,0,0,0,True,False,False,False,-51.66517
81944,105,1,27/05/2013,521,1,1,1,True,False,False,False,5708.86
474413,619,4,05/09/2013,359,1,0,1,True,False,False,False,3670.439
555052,691,5,19/04/2013,657,1,0,0,True,False,False,False,6120.3354
565381,722,5,26/07/2013,1239,1,0,1,True,False,False,False,7973.3833
216307,754,3,08/04/2015,778,1,0,1,True,False,False,False,7274.464
692586,396,3,13/05/2015,1309,1,0,0,True,False,False,False,10825.562
420054,190,6,28/03/2015,619,1,0,0,True,False,False,False,7069.31
95175,112,2,07/07/2015,703,1,0,0,True,False,False,False,5537.976
44194,459,7,20/04/2014,0,0,0,0,True,False,False,False,9.937515
615812,422,7,20/04/2014,0,0,0,0,True,False,False,False,28.32549
75996,609,4,17/01/2013,496,1,0,0,True,False,False,False,4756.4556
441502,995,7,07/07/2013,0,0,0,0,True,False,False,False,30.84716
548818,941,4,25/06/2015,523,1,0,0,True,False,False,False,4800.3076
157805,328,7,16/03/2014,0,0,0,0,True,False,False,False,-88.23831
636567,940,6,28/02/2015,684,1,0,0,True,False,False,False,7104.9365
645112,558,1,02/06/2014,630,1,1,0,True,False,False,False,6303.7734
165731,1100,2,01/01/2013,0,0,0,1,False,True,False,False,-196.76407
445819,102,5,30/08/2013,1446,1,1,1,True,False,False,False,11740.751
206928,808,3,24/07/2013,448,1,0,1,True,False,False,False,5009.2515
431762,681,4,29/05/2014,0,0,0,0,False,True,False,False,-505.0953
564519,932,3,25/06/2014,658,1,0,0,True,False,False,False,5507.3984
46941,1,7,16/11/2014,0,0,0,0,True,False,False,False,-14.091736
526161,311,2,25/06/2013,700,1,0,0,True,False,False,False,6350.418
643703,9,1,03/11/2014,894,1,1,0,True,False,False,False,9755.578
594622,487,3,20/02/2013,594,1,1,0,True,False,False,False,6797.5034
434826,389,4,09/10/2014,1418,1,1,0,True,False,False,False,12570.005
566993,340,2,28/01/2014,626,1,0,0,True,False,False,False,5479.663
149730,521,4,04/12/2014,517,1,1,0,True,False,False,False,5686.095
668493,1003,7,03/11/2013,0,0,0,0,True,False,False,False,-26.005674
449698,325,5,02/05/2014,764,1,1,0,True,False,False,False,7769.961
583753,247,5,13/12/2013,766,1,0,0,True,False,False,False,6616.4014
695519,379,3,10/04/2013,490,1,1,0,True,False,False,False,4662.6953
670018,780,7,12/07/2015,0,0,0,0,True,False,False,False,-70.6641
531135,646,5,25/10/2013,729,1,1,0,True,False,False,False,6754.1177
660835,500,4,26/06/2014,338,1,0,0,True,False,False,False,3918.3965
375281,907,2,28/04/2015,923,1,1,0,True,False,False,False,9001.623
260789,408,1,30/09/2013,427,1,0,0,True,False,False,False,4217.954
555134,1084,3,09/10/2013,812,1,1,0,True,False,False,False,8033.346
236022,222,1,06/07/2015,618,1,0,0,True,False,False,False,4730.0293
316164,817,4,20/11/2014,2932,1,0,0,True,False,False,False,18438.219
368051,897,6,02/03/2013,426,1,0,0,True,False,False,False,4090.139
331561,928,1,18/08/2014,998,1,1,1,True,False,False,False,10204.436
154177,1018,5,25/04/2014,1124,1,0,1,True,False,False,False,8726.129
563488,429,7,30/03/2014,0,0,0,0,True,False,False,False,24.397177
486260,902,6,11/05/2013,646,1,0,0,True,False,False,False,6252.855
606724,814,6,04/05/2013,478,1,0,0,True,False,False,False,4684.5317
30335,299,3,03/12/2014,547,1,1,0,True,False,False,False,5802.2676
89569,694,5,04/10/2013,848,1,0,0,True,False,False,False,7388.472
500130,588,7,03/03/2013,0,0,0,0,True,False,False,False,1.3621227
382069,854,1,08/12/2014,639,1,0,0,True,False,False,False,5108.8853
11037,463,3,26/11/2014,1096,1,1,0,True,False,False,False,8504.119
670421,806,2,28/01/2014,425,1,0,0,True,False,False,False,4844.2085
583078,652,6,04/05/2013,518,1,0,0,True,False,False,False,5026.0366
24154,113,5,18/10/2013,663,1,0,0,True,False,False,False,6449.0806
643317,650,2,31/03/2015,614,1,1,1,True,False,False,False,6827.696
314850,652,6,18/04/2015,525,1,0,0,True,False,False,False,5062.2817
522315,17,2,29/04/2014,1053,1,1,1,True,False,False,False,9990.557
137734,585,7,06/04/2014,0,0,0,0,True,False,False,False,-2.2613595
467053,829,6,02/11/2013,903,1,0,0,True,False,False,False,7309.814
74559,449,3,09/04/2014,1504,1,0,0,True,False,False,False,9983.716
230354,876,5,21/02/2014,933,1,1,0,True,False,False,False,8677.371
134291,127,4,13/03/2014,557,1,0,0,True,False,False,False,5399.775
25173,581,5,19/04/2013,550,1,0,0,True,False,False,False,4807.5874
397256,566,3,19/11/2014,508,1,0,0,True,False,False,False,4259.436
509264,741,6,27/07/2013,763,1,0,1,True,False,False,False,6534.593
182573,1098,3,29/10/2014,682,1,0,1,True,False,False,False,4850.305
623284,595,3,24/12/2014,1193,1,0,1,True,False,False,False,8614.694
676568,412,6,23/05/2015,1009,1,0,0,True,False,False,False,10144.894
121255,294,6,14/09/2013,362,1,0,0,True,False,False,False,2900.8987
420115,910,3,05/02/2014,582,1,1,1,True,False,False,False,6130.1987
348509,983,5,22/03/2013,1513,1,1,0,True,False,False,False,11688.385
435273,748,5,20/06/2014,676,1,1,0,True,False,False,False,7167.1953
571394,929,2,07/04/2015,807,1,0,1,True,False,False,False,6376.74
391699,458,2,25/02/2014,516,1,0,0,True,False,False,False,4955.441
388,982,4,03/04/2014,718,1,1,0,True,False,False,False,7197.057
404952,193,4,08/08/2013,731,1,0,1,True,False,False,False,4585.1807
639814,835,5,16/05/2014,635,1,0,0,True,False,False,False,5590.337
152779,470,6,03/01/2015,1514,1,0,0,True,False,False,False,11324.968
344562,746,2,17/12/2013,657,1,1,0,True,False,False,False,7572.258
205747,615,2,11/06/2013,1129,1,0,0,True,False,False,False,7950.706
258804,535,4,02/05/2013,1274,1,1,0,True,False,False,False,11730.773
213970,482,1,19/05/2014,965,1,1,0,True,False,False,False,9913.465
536241,452,4,29/08/2013,607,1,1,0,True,False,False,False,6846.934
462562,972,6,14/02/2015,159,1,0,0,True,False,False,False,1353.1572
51193,46,6,31/01/2015,693,1,0,0,True,False,False,False,5548.09
449277,839,5,21/11/2014,640,1,0,0,True,False,False,False,5012.8525
581436,753,5,10/10/2014,789,1,1,1,True,False,False,False,8563.32
469332,230,6,22/02/2014,865,1,0,0,True,False,False,False,7858.2144
516877,1057,4,17/01/2013,605,1,0,0,True,False,False,False,5388.8604
156362,647,3,21/05/2014,663,1,1,0,True,False,False,False,6413.9155
557864,732,6,09/02/2013,335,1,0,0,True,False,False,False,3193.6511
8312,305,4,17/04/2014,713,1,1,1,True,False,False,False,6922.989
220584,348,3,12/02/2014,609,1,0,0,True,False,False,False,6081.5693
177778,102,4,19/06/2014,0,0,1,0,False,True,False,False,-33.270386
645811,729,6,12/01/2013,952,1,0,0,True,False,False,False,8663.929
474944,868,2,23/04/2013,705,1,1,0,True,False,False,False,8980.732
43547,553,1,09/03/2015,453,1,0,0,True,False,False,False,4285.5576
69409,647,6,09/11/2013,510,1,0,0,True,False,False,False,4651.691
167827,661,3,11/12/2013,547,1,0,0,True,False,False,False,5004.872
437758,549,4,10/01/2013,543,1,1,0,True,False,False,False,5819.0137
136745,756,6,04/01/2014,2817,1,0,0,True,False,False,False,17384.38
488770,1107,7,13/10/2013,0,0,0,0,True,False,False,False,-31.133463
469311,327,2,07/04/2015,1029,1,0,0,True,False,False,False,7430.579
30949,454,7,29/06/2014,0,0,0,0,True,False,False,False,56.23422
377348,844,4,27/06/2013,420,1,0,0,True,False,False,False,3235.7312
648821,762,3,03/12/2014,397,1,1,0,True,False,False,False,4262.265
418994,1007,2,21/05/2013,678,1,0,0,True,False,False,False,5362.4395
211061,760,6,07/03/2015,1275,1,0,0,True,False,False,False,7961.5024
571995,1099,4,16/04/2015,922,1,1,1,True,False,False,False,8271.697
284510,1080,3,06/03/2013,789,1,1,0,True,False,False,False,7834.711
154304,1050,3,30/07/2014,555,1,1,1,True,False,False,False,7550.129
276504,72,1,28/04/2014,760,1,1,0,True,False,False,False,8871.999
618406,450,2,06/08/2013,946,1,0,1,True,False,False,False,7926.6123
62698,459,3,31/12/2014,490,1,0,1,True,False,False,False,4725.4385
707119,351,1,27/04/2015,679,1,1,0,True,False,False,False,8502.537
258987,991,4,21/11/2013,516,1,1,0,True,False,False,False,5543.3926
438095,434,5,12/06/2015,662,1,0,0,True,False,False,False,6499.5835
456312,683,4,29/08/2013,989,1,1,0,True,False,False,False,9165.201
605082,714,5,28/02/2014,357,1,0,0,True,False,False,False,4356.861
171632,292,7,29/06/2014,0,0,0,0,True,False,False,False,4.6517825
463403,180,6,02/02/2013,898,1,0,0,True,False,False,False,7668.5796
481513,870,5,27/06/2014,853,1,0,0,True,False,False,False,6658.938
443943,502,1,20/07/2015,1441,1,0,0,True,False,False,False,9289.423
328632,990,2,30/12/2014,652,1,0,1,True,False,False,False,5762.024
709710,18,2,29/04/2014,754,1,1,1,True,False,False,False,8052.928
431220,66,3,30/01/2013,399,1,0,0,True,False,False,False,4134.2485
267960,239,5,01/05/2015,0,0,1,0,False,True,False,False,-1.7769747
604732,10,5,17/05/2013,649,1,1,0,True,False,False,False,6506.1006
492257,349,3,08/04/2015,814,1,0,1,True,False,False,False,7118.948
661666,390,1,17/03/2014,1317,1,1,0,True,False,False,False,13441.25
348573,1035,2,29/10/2013,589,1,0,1,True,False,False,False,4891.963
99266,796,3,03/12/2014,720,1,1,0,True,False,False,False,7694.7876
272018,328,6,03/01/2015,272,1,0,0,True,False,False,False,2299.2876
334813,223,6,15/06/2013,552,1,0,0,True,False,False,False,5903.0845
483040,57,5,20/06/2014,917,1,1,0,True,False,False,False,10471.924
297472,253,1,18/03/2013,1016,1,1,0,True,False,False,False,9789.108
464802,964,1,30/06/2014,1688,1,1,0,True,False,False,False,15868.752
16461,341,2,16/06/2015,914,1,1,0,True,False,False,False,9594.695
661899,850,2,03/02/2015,671,1,1,0,True,False,False,False,6586.4106
208178,72,1,11/11/2013,482,1,0,0,True,False,False,False,4292.8345
323397,101,3,03/12/2014,904,1,1,0,True,False,False,False,8567.862
196524,899,4,18/06/2015,557,1,1,0,True,False,False,False,5748.4814
72790,689,3,25/02/2015,542,1,0,0,True,False,False,False,5222.248
20144,540,4,11/07/2013,296,1,0,0,True,False,False,False,3397.522
651078,135,2,22/01/2013,509,1,1,0,True,False,False,False,6713.2056
664926,374,7,18/05/2014,0,0,0,0,True,False,False,False,-29.761389
46609,1058,2,21/05/2013,728,1,0,1,True,False,False,False,6306.505
247061,375,1,18/08/2014,1052,1,1,1,True,False,False,False,11133.15
255619,32,6,02/11/2013,355,1,0,0,True,False,False,False,2870.999
587198,888,6,17/08/2013,732,1,0,0,True,False,False,False,7039.242
639253,84,3,09/01/2013,1292,1,1,0,True,False,False,False,12304.724
630915,744,3,23/01/2013,850,1,1,0,True,False,False,False,7931.5547
49867,773,3,28/01/2015,810,1,1,0,True,False,False,False,7184.824
210553,802,6,27/04/2013,571,1,0,0,True,False,False,False,6132.0464
557471,827,4,19/12/2013,1718,1,1,0,True,False,False,False,13060.105
711179,216,3,25/12/2013,0,0,0,1,False,False,False,True,9.088545
576017,932,5,27/03/2015,769,1,0,0,True,False,False,False,6531.0293
684608,103,1,22/04/2013,0,0,1,0,True,False,False,False,-84.39566
627106,187,1,28/01/2013,686,1,0,0,True,False,False,False,6142.4966
354861,557,4,14/05/2015,0,0,0,0,False,True,False,False,-110.33153
219900,640,3,15/10/2014,756,1,0,1,True,False,False,False,8086.9194
362463,364,4,28/08/2014,565,1,0,1,True,False,False,False,4747.651
281418,170,6,03/08/2013,513,1,0,0,True,False,False,False,4807.0874
333007,939,5,23/08/2013,483,1,0,1,True,False,False,False,5223.7275
342468,376,5,01/05/2015,0,0,1,0,False,True,False,False,-13.957215
619541,421,3,27/02/2013,845,1,0,0,True,False,False,False,6658.113
670227,386,2,30/06/2015,811,1,1,1,True,False,False,False,9746.892
22628,48,5,29/05/2015,402,1,0,0,True,False,False,False,4430.788
628177,569,6,08/11/2014,479,1,0,0,True,False,False,False,4514.6626
472113,587,7,08/12/2013,0,0,0,0,True,False,False,False,-2.2613595
357587,447,2,18/02/2014,601,1,1,0,True,False,False,False,6036.6675
547543,680,5,27/12/2013,1172,1,0,1,True,False,False,False,8630.637
131732,364,7,27/10/2013,0,0,0,0,True,False,False,False,-85.93101
471946,67,3,08/04/2015,815,1,0,1,True,False,False,False,7023.179
158103,604,6,14/03/2015,538,1,0,0,True,False,False,False,5960.7046
197515,1073,5,06/02/2015,1000,1,1,0,True,False,False,False,9328.132
106433,1085,2,02/04/2013,828,1,0,1,True,False,False,False,7419.8687
188825,476,1,14/04/2014,956,1,1,0,True,False,False,False,9819.18
447866,104,2,17/06/2014,1300,1,1,0,True,False,False,False,10840.805
75447,576,1,29/12/2014,934,1,0,1,True,False,False,False,7499.4556
38225,1106,4,02/10/2014,654,1,1,0,True,False,False,False,6421.928
501137,125,6,14/12/2013,1677,1,0,0,True,False,False,False,11821.848
380665,848,2,11/06/2013,642,1,0,0,True,False,False,False,5078.4873
111486,306,6,20/04/2013,290,1,0,0,True,False,False,False,2497.648
393889,809,4,21/11/2013,821,1,1,0,True,False,False,False,9516.162
205097,792,6,20/09/2014,499,1,0,0,True,False,False,False,4432.8057
67656,123,2,12/08/2014,916,1,0,1,True,False,False,False,6937.7314
231225,83,2,11/02/2014,303,1,0,0,True,False,False,False,3154.5454
427108,666,3,14/08/2013,675,1,1,1,True,False,False,False,7543.1597
519396,636,7,27/01/2013,0,0,0,0,True,False,False,False,43.073837
526270,350,5,06/03/2015,578,1,1,0,True,False,False,False,6791.0713
586611,189,1,16/12/2013,1336,1,1,0,True,False,False,False,14475.287
622407,213,1,30/06/2014,1188,1,1,0,True,False,False,False,12369.944
126251,229,7,06/07/2014,0,0,0,0,True,False,False,False,47.548534
321742,688,1,12/05/2014,328,1,0,0,True,False,False,False,3091.1396
516813,787,1,08/06/2015,1193,1,0,0,True,False,False,False,10288.364
273525,686,2,16/09/2014,965,1,1,0,True,False,False,False,9543.094
371395,35,3,02/07/2014,828,1,1,0,True,False,False,False,9142.088
92873,886,1,17/11/2014,636,1,0,0,True,False,False,False,5647.871
230403,145,1,12/08/2013,1642,1,1,1,True,False,False,False,12768.473
25784,381,2,17/06/2014,1193,1,1,0,True,False,False,False,11368.195
476733,923,5,25/07/2014,614,1,0,1,True,False,False,False,5468.9575
123574,653,4,23/05/2013,443,1,0,0,True,False,False,False,4089.249
237883,610,6,03/08/2013,373,1,0,0,True,False,False,False,3733.265
232206,586,6,04/10/2014,3373,1,0,0,True,False,False,False,23481.078
496471,535,5,25/04/2014,891,1,0,1,True,False,False,False,7497.3745
456381,511,6,13/09/2014,750,1,0,0,True,False,False,False,6140.792
341043,45,6,06/04/2013,459,1,0,0,True,False,False,False,4630.2295
565204,502,7,05/05/2013,0,0,0,0,True,False,False,False,145.72118
463442,575,3,22/05/2013,385,1,0,1,True,False,False,False,3690.8826
345258,678,6,12/10/2013,670,1,0,0,True,False,False,False,6636.5293
137556,1062,1,08/04/2013,766,1,1,0,True,False,False,False,9116.929
200397,511,5,20/06/2014,852,1,1,0,True,False,False,False,7522.534
552919,441,2,23/04/2013,646,1,1,0,True,False,False,False,6452.589
289378,219,5,30/01/2015,431,1,1,0,True,False,False,False,3869.831
15563,605,4,30/05/2013,0,0,1,1,False,True,False,False,-91.368385
201984,634,6,25/07/2015,378,1,0,0,True,False,False,False,3758.8694
21728,833,7,21/07/2013,0,0,0,0,True,False,False,False,3.0020623
203572,1073,7,21/09/2014,0,0,0,0,True,False,False,False,-29.29669
382235,363,3,21/01/2015,802,1,0,0,True,False,False,False,5866.431
650154,770,3,01/10/2014,826,1,1,0,True,False,False,False,7794.6104
40924,326,5,06/06/2014,485,1,1,0,True,False,False,False,5429.8516
308683,898,7,23/02/2014,0,0,0,0,True,False,False,False,5.2431617
25550,1080,5,26/06/2015,825,1,0,0,True,False,False,False,7223.497
166292,893,7,20/01/2013,0,0,0,0,True,False,False,False,-79.02869
6863,950,1,14/10/2013,552,1,0,0,True,False,False,False,5133.509
492643,268,4,02/05/2013,753,1,1,0,True,False,False,False,6744.4707
389364,831,5,07/03/2014,1824,1,1,0,True,False,False,False,15835.282
12756,792,1,22/07/2013,617,1,0,1,True,False,False,False,5701.4653
75250,903,5,17/01/2014,802,1,0,0,True,False,False,False,9503.702
378575,210,2,31/03/2015,357,1,1,1,True,False,False,False,4157.69
206381,146,5,26/06/2015,703,1,0,0,True,False,False,False,6882.3794
701654,393,2,16/07/2013,638,1,1,0,True,False,False,False,7280.8657
319970,806,1,11/11/2013,426,1,0,0,True,False,False,False,4856.164
626311,1100,5,29/05/2015,657,1,0,0,True,False,False,False,4826.142
428887,827,7,03/02/2013,0,0,0,0,True,False,False,False,-6.118638
264156,294,7,12/05/2013,0,0,0,0,True,False,False,False,-68.339516
212261,578,3,25/03/2015,594,1,0,0,True,False,False,False,5004.052
239931,307,2,05/03/2013,435,1,1,0,True,False,False,False,4929.5884
665632,1044,6,23/02/2013,933,1,0,0,True,False,False,False,7164.8174
435575,969,3,19/11/2014,646,1,0,0,True,False,False,False,4530.748
260338,1073,6,01/11/2014,0,0,0,0,False,True,False,False,-52.74076
